wavelength,normalized_radiation_A,normalized_radiation_B,normalized_radiation_C
16610,,3.27E-05,0.00030403
16620,,3.66E-05,0.000303586
16630,,3.65E-05,0.000303144
16640,,3.65E-05,0.000302702
16650,,3.64E-05,0.000302261
16660,,3.63E-05,0.00030182
16670,,3.62E-05,0.000301381
16680,,4.12E-05,0.000300942
16690,,4.11E-05,0.000300503
16700,,4.10E-05,0.000300066
16710,,4.09E-05,0.000299629
16720,,4.09E-05,0.000299193
16730,,4.57E-05,0.000298757
16740,,4.57E-05,0.000298322
16750,,4.56E-05,0.000297888
16760,,4.55E-05,0.000297454
16770,,4.54E-05,0.000297022
16780,,4.53E-05,0.00029659
16790,,4.96E-05,0.000296158
16800,,4.96E-05,0.000295727
16810,,4.95E-05,0.000295297
16820,,4.94E-05,0.000294868
16830,,4.93E-05,0.000294439
16840,,5.32E-05,0.000294011
16850,,5.31E-05,0.000293584
16860,,5.30E-05,0.000293157
16870,,5.29E-05,0.000292731
16880,,5.28E-05,0.000292306
16890,,5.27E-05,0.000291881
16900,,5.63E-05,0.000291457
16910,,5.62E-05,0.000291034
16920,,5.61E-05,0.000290611
16930,,5.60E-05,0.000290189
16940,,5.59E-05,0.000289768
16950,,5.90E-05,0.000289348
16960,,5.89E-05,0.000288928
16970,,5.88E-05,0.000288508
16980,,5.87E-05,0.00028809
16990,,5.86E-05,0.000287672
17000,,5.85E-05,0.000287255
17010,,6.12E-05,0.000286838
17020,,6.11E-05,0.000287865
17030,,6.09E-05,0.000287448
17040,,6.08E-05,0.000287031
17050,,6.07E-05,0.000286615
17060,,6.29E-05,0.0002862
17070,,6.28E-05,0.000285785
17080,,6.27E-05,0.000285371
17090,,6.26E-05,0.000284958
17100,,6.25E-05,0.000284545
17110,,6.24E-05,0.000284133
17120,,6.41E-05,0.000283721
17130,,6.40E-05,0.000283311
17140,,6.39E-05,0.000282901
17150,,6.37E-05,0.000282491
17160,,6.36E-05,0.000282082
17170,,6.35E-05,0.000281674
17180,,6.48E-05,0.000281267
17190,,6.47E-05,0.00028086
17200,,6.46E-05,0.000280454
17210,,6.44E-05,0.000280048
17220,,6.43E-05,0.000279643
17230,,6.52E-05,0.000279239
17240,,6.50E-05,0.000278835
17250,,6.49E-05,0.000278432
17260,,6.48E-05,0.00027803
17270,,6.47E-05,0.000277628
17280,,6.46E-05,0.000277227
17290,,6.50E-05,0.000276827
17300,,6.49E-05,0.000276427
17310,,6.48E-05,0.000276028
17320,,6.47E-05,0.00027563
17330,,6.46E-05,0.000275232
17340,,6.44E-05,0.000274835
17350,,6.44E-05,0.000274438
17360,,6.43E-05,0.000274042
17370,,6.42E-05,0.000273647
17380,,6.41E-05,0.000273252
17390,,6.39E-05,0.000272858
17400,,6.38E-05,0.000272465
17410,,6.32E-05,0.000272072
17420,,6.31E-05,0.00027168
17430,,6.30E-05,0.000271288
17440,,6.29E-05,0.000270898
17450,,6.28E-05,0.000270507
17460,,6.18E-05,0.000270118
17470,,6.17E-05,0.000269729
17480,,6.16E-05,0.00026934
17490,,6.15E-05,0.000268952
17500,,6.14E-05,0.000268565
17510,,6.12E-05,0.00026782
17520,,5.98E-05,0.000267435
17530,,5.97E-05,0.00026705
17540,,5.96E-05,0.000266666
17550,,5.95E-05,0.000266282
17560,,5.94E-05,0.0002659
17570,,5.92E-05,0.000265517
17580,,5.74E-05,0.000265136
17590,,5.73E-05,0.000264754
17600,,5.72E-05,0.000264374
17610,,5.71E-05,0.000263994
17620,,5.70E-05,0.000263615
17630,,5.69E-05,0.000263236
17640,,5.52E-05,0.000262858
17650,,5.51E-05,0.000262481
17660,,5.50E-05,0.000262104
17670,,5.49E-05,0.000261728
17680,,5.48E-05,0.000261352
17690,,5.46E-05,0.000260977
17700,,5.33E-05,0.000260603
17710,,5.32E-05,0.000260229
17720,,5.31E-05,0.000259856
17730,,5.30E-05,0.000259483
17740,,5.29E-05,0.000259111
17750,,5.28E-05,0.00025874
17760,,5.15E-05,0.000258369
17770,,5.14E-05,0.000257998
17780,,5.13E-05,0.000257629
17790,,5.12E-05,0.00025726
17800,,5.11E-05,0.000256891
17810,,5.10E-05,0.000256523
17820,,4.96E-05,0.000256156
17830,,4.95E-05,0.00025579
17840,,4.94E-05,0.000255423
17850,,4.93E-05,0.000255058
17860,,4.92E-05,0.000254693
17870,,4.91E-05,0.000254329
17880,,4.91E-05,0.000253965
17890,,4.75E-05,0.000253602
17900,,4.74E-05,0.000253239
17910,,4.73E-05,0.000252877
17920,,4.72E-05,0.000252516
17930,,4.71E-05,0.000252155
17940,,4.70E-05,0.000251795
17950,,4.55E-05,0.000251435
17960,,4.54E-05,0.000251076
17970,,4.53E-05,0.000250717
17980,,4.53E-05,0.000250359
17990,,4.52E-05,0.000250002
18000,,4.51E-05,0.000249645
18010,,4.35E-05,0.000249289
18020,,4.34E-05,0.000247767
18030,,4.34E-05,0.000247414
18040,,4.33E-05,0.000247061
18050,,4.32E-05,0.000246709
18060,,4.31E-05,0.000246357
18070,,4.15E-05,0.000246006
18080,,4.15E-05,0.000245655
18090,,4.14E-05,0.000245305
18100,,4.13E-05,0.000244956
18110,,4.12E-05,0.000244607
18120,,4.12E-05,0.000244258
18130,,4.11E-05,0.000243911
18140,,3.94E-05,0.000243563
18150,,3.93E-05,0.000243217
18160,,3.93E-05,0.000242871
18170,,3.92E-05,0.000242525
18180,,3.91E-05,0.00024218
18190,,3.91E-05,0.000241836
18200,,3.75E-05,0.000241492
18210,,3.74E-05,0.000241149
18220,,3.74E-05,0.000240806
18230,,3.73E-05,0.000240464
18240,,3.72E-05,0.000240122
18250,,3.72E-05,0.000239781
18260,,3.57E-05,0.00023944
18270,,3.56E-05,0.0002391
18280,,3.56E-05,0.000238761
18290,,3.55E-05,0.000238422
18300,,3.54E-05,0.000238083
18310,,3.54E-05,0.000237745
18320,,3.53E-05,0.000237408
18330,,3.39E-05,0.000237071
18340,,3.39E-05,0.000236735
18350,,3.38E-05,0.000236399
18360,,3.37E-05,0.000236064
18370,,3.37E-05,0.00023573
18380,,3.36E-05,0.000235396
18390,,3.22E-05,0.000235062
18400,,3.22E-05,0.000234729
18410,,3.21E-05,0.000234397
18420,,3.21E-05,0.000234065
18430,,3.20E-05,0.000233733
18440,,3.20E-05,0.000233402
18450,,3.19E-05,0.000233072
18460,,3.06E-05,0.000232742
18470,,3.05E-05,0.000232413
18480,,3.05E-05,0.000232084
18490,,3.04E-05,0.000231756
18500,,3.04E-05,0.000231428
18510,,3.03E-05,0.000231101
18520,,2.91E-05,0.000230775
18530,,2.91E-05,0.000230449
18540,,2.90E-05,0.000230123
18550,,2.90E-05,0.000229798
18560,,2.89E-05,0.000228085
18570,,2.89E-05,0.000227763
18580,,2.88E-05,0.000227441
18590,,2.77E-05,0.00022712
18600,,2.77E-05,0.0002268
18610,,2.76E-05,0.00022648
18620,,2.76E-05,0.00022616
18630,,2.76E-05,0.000225841
18640,,2.75E-05,0.000225523
18650,,2.75E-05,0.000225205
18660,,2.64E-05,0.000224887
18670,,2.63E-05,0.00022457
18680,,2.63E-05,0.000224254
18690,,2.62E-05,0.000223938
18700,,2.62E-05,0.000223623
18710,,2.61E-05,0.000223308
18720,,2.52E-05,0.000222993
18730,,2.52E-05,0.00022268
18740,,2.51E-05,0.000222366
18750,,2.51E-05,0.000222053
18760,,2.51E-05,0.000221741
18770,,2.50E-05,0.000221429
18780,,2.50E-05,0.000221118
18790,,2.40E-05,0.000220807
18800,,2.40E-05,0.000220497
18810,,2.39E-05,0.000220187
18820,,2.39E-05,0.000219877
18830,,2.39E-05,0.000219568
18840,,2.38E-05,0.00021926
18850,,2.38E-05,0.000218952
18860,,2.30E-05,0.000218645
18870,,2.29E-05,0.000218338
18880,,2.29E-05,0.000218032
18890,,2.29E-05,0.000217726
18900,,2.28E-05,0.00021742
18910,,2.28E-05,0.000217115
18920,,2.27E-05,0.000216811
18930,,2.20E-05,0.000216507
18940,,2.20E-05,0.000216204
18950,,2.20E-05,0.000215901
18960,,2.19E-05,0.000215598
18970,,2.19E-05,0.000215296
18980,,2.19E-05,0.000214995
18990,,2.18E-05,0.000214694
19000,,2.11E-05,0.000214393
19010,,2.10E-05,0.000214093
19020,,2.10E-05,0.000213793
19030,,2.10E-05,0.000213494
19040,,2.09E-05,0.000213196
19050,,2.09E-05,0.000212898
19060,,2.09E-05,0.0002126
19070,,2.02E-05,0.000212303
19080,,2.01E-05,0.000212006
19090,,2.01E-05,0.00021171
19100,,2.01E-05,0.000211414
19110,,2.00E-05,0.000211119
19120,,2.00E-05,0.000210824
19130,,2.00E-05,0.00021053
19140,,1.95E-05,0.000208813
19150,,1.94E-05,0.000208522
19160,,1.94E-05,0.000208231
19170,,1.94E-05,0.000207941
19180,,1.93E-05,0.000207651
19190,,1.93E-05,0.000207361
19200,,1.93E-05,0.000207072
19210,,1.87E-05,0.000206783
19220,,1.87E-05,0.000206495
19230,,1.86E-05,0.000206208
19240,,1.86E-05,0.00020592
19250,,1.86E-05,0.000205634
19260,,1.85E-05,0.000205347
19270,,1.85E-05,0.000205061
19280,,1.79E-05,0.000204776
19290,,1.79E-05,0.000204491
19300,,1.78E-05,0.000204207
19310,,1.78E-05,0.000203923
19320,,1.78E-05,0.000203639
19330,,1.77E-05,0.000203356
19340,,1.77E-05,0.000203073
19350,,1.70E-05,0.000202791
19360,,1.70E-05,0.000202509
19370,,1.69E-05,0.000202228
19380,,1.69E-05,0.000201947
19390,,1.69E-05,0.000201667
19400,,1.68E-05,0.000201387
19410,,1.68E-05,0.000201107
19420,,1.68E-05,0.000200828
19430,,1.61E-05,0.00020055
19440,,1.61E-05,0.000200271
19450,,1.61E-05,0.000199994
19460,,1.60E-05,0.000199716
19470,,1.60E-05,0.00019944
19480,,1.60E-05,0.000199163
19490,,1.59E-05,0.000198887
19500,,1.55E-05,0.000198612
19510,,1.55E-05,0.000198337
19520,,1.54E-05,0.000198062
19530,,1.54E-05,0.000197788
19540,,1.54E-05,0.000197514
19550,,1.54E-05,0.000197241
19560,,1.53E-05,0.000196968
19570,,1.53E-05,0.000196696
19580,,1.52E-05,0.000196424
19590,,1.52E-05,0.000196152
19600,,1.52E-05,0.000195881
19610,,1.52E-05,0.00019561
19620,,1.51E-05,0.00019534
19630,,1.51E-05,0.00019507
19640,,1.51E-05,0.000194801
19650,,1.51E-05,0.000194532
19660,,1.50E-05,0.000194263
19670,,1.50E-05,0.000193995
19680,,1.50E-05,0.000193727
19690,,1.50E-05,0.00019346
19700,,1.49E-05,0.000193193
19710,,1.49E-05,0.000192927
19720,,1.49E-05,0.000192661
19730,,1.49E-05,0.000192395
19740,,1.49E-05,0.00019213
19750,,1.48E-05,0.000191049
19760,,1.48E-05,0.000190786
19770,,1.48E-05,0.000190523
19780,,1.48E-05,0.000190261
19790,,1.47E-05,0.000189999
19800,,1.46E-05,0.000189737
19810,,1.45E-05,0.000189476
19820,,1.45E-05,0.000189216
19830,,1.45E-05,0.000188955
19840,,1.45E-05,0.000188695
19850,,1.45E-05,0.000188436
19860,,1.44E-05,0.000188177
19870,,1.43E-05,0.000187919
19880,,1.42E-05,0.00018766
19890,,1.42E-05,0.000187403
19900,,1.42E-05,0.000187145
19910,,1.42E-05,0.000186888
19920,,1.41E-05,0.000186632
19930,,1.41E-05,0.000186376
19940,,1.41E-05,0.00018612
19950,,1.39E-05,0.000185865
19960,,1.39E-05,0.00018561
19970,,1.39E-05,0.000185355
19980,,1.39E-05,0.000185101
19990,,1.38E-05,0.000184848
20000,,1.38E-05,0.000184594
20010,,1.38E-05,0.000184341
20020,,1.38E-05,0.000184089
20030,,1.36E-05,0.000183837
20040,,1.36E-05,0.000183585
20050,,1.36E-05,0.000183334
20060,,1.35E-05,0.000183083
20070,,1.35E-05,0.000182833
20080,,1.35E-05,0.000182583
20090,,1.35E-05,0.000182333
20100,,1.33E-05,0.000182084
20110,,1.33E-05,0.000181835
20120,,1.32E-05,0.000181586
20130,,1.32E-05,0.000181338
20140,,1.32E-05,0.000181091
20150,,1.32E-05,0.000180843
20160,,1.32E-05,0.000180596
20170,,1.31E-05,0.00018035
20180,,1.30E-05,0.000180104
20190,,1.30E-05,0.000179858
20200,,1.29E-05,0.000179613
20210,,1.29E-05,0.000179368
20220,,1.29E-05,0.000179123
20230,,1.29E-05,0.000178879
20240,,1.29E-05,0.000178635
20250,,1.28E-05,0.000178392
20260,,1.26E-05,0.000178149
20270,,1.26E-05,0.000177906
20280,,1.25E-05,0.000177664
20290,,1.25E-05,0.000177422
20300,,1.25E-05,0.000177181
20310,,1.25E-05,0.00017694
20320,,1.25E-05,0.000176699
20330,,1.24E-05,0.000176459
20340,,1.23E-05,0.000176219
20350,,1.23E-05,0.000175979
20360,,1.22E-05,0.00017574
20370,,1.22E-05,0.000175501
20380,,1.22E-05,0.000175263
20390,,1.22E-05,0.000175025
20400,,1.22E-05,0.00017395
20410,,1.21E-05,0.000173714
20420,,1.19E-05,0.000173478
20430,,1.19E-05,0.000173243
20440,,1.19E-05,0.000173008
20450,,1.18E-05,0.000172773
20460,,1.18E-05,0.000172539
20470,,1.18E-05,0.000172305
20480,,1.18E-05,0.000172072
20490,,1.18E-05,0.000171839
20500,,1.16E-05,0.000171606
20510,,1.16E-05,0.000171373
20520,,1.15E-05,0.000171141
20530,,1.15E-05,0.00017091
20540,,1.15E-05,0.000170678
20550,,1.15E-05,0.000170447
20560,,1.15E-05,0.000170217
20570,,1.14E-05,0.000169986
20580,,1.14E-05,0.000169757
20590,,1.14E-05,0.000169527
20600,,1.14E-05,0.000169298
20610,,1.13E-05,0.000169069
20620,,1.13E-05,0.000168841
20630,,1.13E-05,0.000168613
20640,,1.13E-05,0.000168385
20650,,1.13E-05,0.000168158
20660,,1.11E-05,0.000167931
20670,,1.11E-05,0.000167704
20680,,1.11E-05,0.000167478
20690,,1.11E-05,0.000167252
20700,,1.11E-05,0.000167026
20710,,1.10E-05,0.000166801
20720,,1.10E-05,0.000166576
20730,,1.10E-05,0.000166352
20740,,1.10E-05,0.000166128
20750,,1.08E-05,0.000165904
20760,,1.08E-05,0.000165681
20770,,1.08E-05,0.000165458
20780,,1.07E-05,0.000165235
20790,,1.07E-05,0.000165013
20800,,1.07E-05,0.000164791
20810,,1.07E-05,0.000164569
20820,,1.07E-05,0.000164348
20830,,1.05E-05,0.000164127
20840,,1.05E-05,0.000163906
20850,,1.05E-05,0.000163686
20860,,1.05E-05,0.000163466
20870,,1.05E-05,0.000163246
20880,,1.05E-05,0.000163027
20890,,1.04E-05,0.000162808
20900,,1.04E-05,0.00016259
20910,,1.02E-05,0.000162372
20920,,1.01E-05,0.000162154
20930,,1.01E-05,0.000161936
20940,,1.01E-05,0.000161719
20950,,1.01E-05,0.000161502
20960,,1.01E-05,0.000161286
20970,,1.01E-05,0.00016107
20980,,1.00E-05,0.000160854
20990,,1.00E-05,0.000160638
21000,,9.82E-06,0.000160423
21010,,9.80E-06,0.000160209
21020,,9.79E-06,0.000159994
21030,,9.77E-06,0.00015978
21040,,9.75E-06,0.000159566
21050,,9.74E-06,0.000159353
21060,,9.72E-06,0.00015914
21070,,9.71E-06,0.000158927
21080,,9.51E-06,0.000158715
21090,,9.49E-06,0.000158502
21100,,9.48E-06,0.000158236
21110,,9.46E-06,0.000158025
21120,,9.45E-06,0.000157814
21130,,9.43E-06,0.000157603
21140,,9.42E-06,0.000157393
21150,,9.40E-06,0.000157183
21160,,9.39E-06,0.000156973
21170,,9.33E-06,0.000156764
21180,,9.31E-06,0.000156555
21190,,9.30E-06,0.000156346
21200,,9.28E-06,0.000156138
21210,,9.27E-06,0.00015593
21220,,9.25E-06,0.000155722
21230,,9.24E-06,0.000155515
21240,,9.22E-06,0.000155308
21250,,9.21E-06,0.000155101
21260,,9.08E-06,0.000154894
21270,,9.07E-06,0.000154688
21280,,9.05E-06,0.000154482
21290,,9.04E-06,0.000154277
21300,,9.02E-06,0.000154072
21310,,9.01E-06,0.000153867
21320,,8.99E-06,0.000153663
21330,,8.98E-06,0.000153458
21340,,8.83E-06,0.000153255
21350,,8.82E-06,0.000153051
21360,,8.80E-06,0.000152848
21370,,8.79E-06,0.000152645
21380,,8.77E-06,0.000152442
21390,,8.76E-06,0.00015224
21400,,8.75E-06,0.000152038
21410,,8.73E-06,0.000151836
21420,,8.72E-06,0.000151635
21430,,8.48E-06,0.000151434
21440,,8.47E-06,0.000151233
21450,,8.46E-06,0.000151033
21460,,8.44E-06,0.000150833
21470,,8.43E-06,0.000150633
21480,,8.42E-06,0.000150434
21490,,8.40E-06,0.000150235
21500,,8.39E-06,0.000150036
21510,,8.38E-06,0.000149837
21520,,8.15E-06,0.000149639
21530,,8.13E-06,0.000149441
21540,,8.12E-06,0.000149244
21550,,8.11E-06,0.000149047
21560,,8.10E-06,0.00014885
21570,,8.08E-06,0.000148653
21580,,8.07E-06,0.000148457
21590,,8.06E-06,0.000148261
21600,,8.05E-06,0.000148065
21610,,7.73E-06,0.000147869
21620,,7.72E-06,0.000147674
21630,,7.70E-06,0.000147479
21640,,7.69E-06,0.000147285
21650,,7.68E-06,0.000147091
21660,,7.67E-06,0.000146897
21670,,7.66E-06,0.000146703
21680,,7.64E-06,0.00014651
21690,,7.63E-06,0.000146317
21700,,7.57E-06,0.000146124
21710,,7.56E-06,0.000145932
21720,,7.54E-06,0.00014574
21730,,7.53E-06,0.000145548
21740,,7.52E-06,0.000145356
21750,,7.51E-06,0.000145165
21760,,7.50E-06,0.000144974
21770,,7.48E-06,0.000144784
21780,,7.47E-06,0.000144593
21790,,7.34E-06,0.000144403
21800,,7.33E-06,0.000144214
21810,,7.32E-06,0.000144024
21820,,7.31E-06,0.000143835
21830,,7.30E-06,0.000143646
21840,,7.29E-06,0.000143458
21850,,7.27E-06,0.000143269
21860,,7.26E-06,0.000143082
21870,,7.25E-06,0.000142894
21880,,7.15E-06,0.000142706
21890,,7.14E-06,0.000142519
21900,,7.13E-06,0.000142333
21910,,7.12E-06,0.000142146
21920,,7.11E-06,0.00014196
21930,,7.10E-06,0.000141774
21940,,7.09E-06,0.000141588
21950,,7.08E-06,0.000141403
21960,,7.06E-06,0.000141218
21970,,7.05E-06,0.000141033
21980,,6.90E-06,0.000140849
21990,,6.89E-06,0.000140664
22000,,6.88E-06,0.00014048
22010,,6.87E-06,0.000140297
22020,,6.86E-06,0.000140113
22030,,6.85E-06,0.00013993
22040,,6.84E-06,0.000139748
22050,,6.83E-06,0.000139565
22060,,6.82E-06,0.000139383
22070,,6.67E-06,0.000139201
22080,,6.66E-06,0.000139019
22090,,6.65E-06,0.000138838
22100,,6.64E-06,0.000138657
22110,,6.63E-06,0.000138476
22120,,6.62E-06,0.000138296
22130,,6.61E-06,0.000138115
22140,,6.60E-06,0.000137935
22150,,6.59E-06,0.000137756
22160,,6.41E-06,0.000137576
22170,,6.40E-06,0.000137397
22180,,6.39E-06,0.000137218
22190,,6.38E-06,0.00013704
22200,,6.37E-06,0.000136861
22210,,6.36E-06,0.000136683
22220,,6.35E-06,0.000136505
22230,,6.34E-06,0.000136328
22240,,6.33E-06,0.000136151
22250,,6.32E-06,0.000135974
22260,,6.12E-06,0.000135797
22270,,6.11E-06,0.000135621
22280,,6.10E-06,0.000135445
22290,,6.09E-06,0.000135269
22300,,6.08E-06,0.000135093
22310,,6.07E-06,0.000134918
22320,,6.06E-06,0.000134743
22330,,6.05E-06,0.000134568
22340,,6.05E-06,0.000134394
22350,,6.04E-06,0.000134219
22360,,5.85E-06,0.000134045
22370,,5.84E-06,0.000133872
22380,,5.83E-06,0.000133698
22390,,5.83E-06,0.000133525
22400,,5.82E-06,0.000133352
22410,,5.81E-06,0.00013318
22420,,5.80E-06,0.000133007
22430,,5.79E-06,0.000132835
22440,,5.78E-06,0.000132663
22450,,5.77E-06,0.000132492
22460,,5.76E-06,0.00013232
22470,,5.75E-06,0.000132149
22480,,5.75E-06,0.000131979
22490,,5.74E-06,0.000131808
22500,,5.73E-06,0.000131638
22510,,5.72E-06,0.000131468
22520,,5.71E-06,0.000131298
22530,,5.70E-06,0.000131129
22540,,5.69E-06,0.000130959
22550,,5.51E-06,0.00013079
22560,,5.50E-06,0.000130622
22570,,5.49E-06,0.000130453
22580,,5.49E-06,0.000130285
22590,,5.48E-06,0.000130117
22600,,5.47E-06,0.00012995
22610,,5.46E-06,0.000129782
22620,,5.45E-06,0.000129615
22630,,5.44E-06,0.000129448
22640,,5.44E-06,0.000129282
22650,,5.36E-06,0.000129115
22660,,5.35E-06,0.000128617
22670,,5.34E-06,0.000128451
22680,,5.33E-06,0.000128286
22690,,5.32E-06,0.000128121
22700,,5.32E-06,0.000127956
22710,,5.31E-06,0.000127792
22720,,5.30E-06,0.000127628
22730,,5.29E-06,0.000127464
22740,,5.28E-06,0.0001273
22750,,5.02E-06,0.000127137
22760,,5.02E-06,0.000126973
22770,,5.01E-06,0.000126811
22780,,5.00E-06,0.000126648
22790,,4.99E-06,0.000126485
22800,,4.99E-06,0.000126323
22810,,4.98E-06,0.000126161
22820,,4.97E-06,0.000126
22830,,4.96E-06,0.000125838
22840,,4.96E-06,0.000125677
22850,,4.86E-06,0.000125516
22860,,4.85E-06,0.000125355
22870,,4.84E-06,0.000125195
22880,,4.84E-06,0.000125035
22890,,4.83E-06,0.000124875
22900,,4.82E-06,0.000124715
22910,,4.81E-06,0.000124556
22920,,4.81E-06,0.000124396
22930,,4.80E-06,0.000124237
22940,,4.79E-06,0.000124079
22950,,4.76E-06,0.00012392
22960,,4.76E-06,0.000123762
22970,,4.75E-06,0.000123604
22980,,4.74E-06,0.000123446
22990,,4.73E-06,0.000123288
23000,,4.73E-06,0.000123131
23010,,4.72E-06,0.000122974
23020,,4.71E-06,0.000122817
23030,,4.71E-06,0.000122661
23040,,4.70E-06,0.000122504
23050,,4.76E-06,0.000122348
23060,,4.76E-06,0.000122192
23070,,4.75E-06,0.000122037
23080,,4.74E-06,0.000121881
23090,,4.74E-06,0.000121726
23100,,4.73E-06,0.000121571
23110,,4.72E-06,0.000121417
23120,,4.72E-06,0.000121262
23130,,4.71E-06,0.000121108
23140,,4.70E-06,0.000120954
23150,,4.75E-06,0.0001208
23160,,4.74E-06,0.000120647
23170,,4.73E-06,0.000120493
23180,,4.73E-06,0.00012034
23190,,4.72E-06,0.000120187
23200,,4.71E-06,0.000120035
23210,,4.70E-06,0.000119882
23220,,4.70E-06,0.00011973
23230,,4.69E-06,0.000119578
23240,,4.68E-06,0.000119427
23250,,4.68E-06,0.000119275
23260,,4.62E-06,0.000119124
23270,,4.62E-06,0.000118973
23280,,4.61E-06,0.000118822
23290,,4.60E-06,0.000118672
23300,,4.60E-06,0.000118522
23310,,4.59E-06,0.000118371
23320,,4.58E-06,0.000118222
23330,,4.58E-06,0.000118072
23340,,4.57E-06,0.000117923
23350,,4.56E-06,0.000117773
23360,,4.22E-06,0.000117625
23370,,4.22E-06,0.000117476
23380,,4.21E-06,0.000117327
23390,,4.20E-06,0.000117179
23400,,4.20E-06,0.000117031
23410,,4.19E-06,0.000116883
23420,,4.18E-06,0.000116736
23430,,4.18E-06,0.000116588
23440,,4.17E-06,0.000116441
23450,,4.17E-06,0.000116294
23460,,4.16E-06,0.000116147
23470,,4.13E-06,0.000116001
23480,,4.12E-06,0.000115855
23490,,4.12E-06,0.000115709
23500,,4.11E-06,0.000115563
23510,,4.10E-06,0.000115417
23520,,4.10E-06,0.000114775
23530,,4.09E-06,0.000114631
23540,,4.09E-06,0.000114486
23550,,4.08E-06,0.000114342
23560,,4.07E-06,0.000114198
